Start Location,"DIGI145"
End Location,"DIGI157"
Project,RL Viz Test
Start Date,8/3/2016 12:00 AM
End Date,12/31/2016 11:59 PM

Trip Distance(mi),25.63
Expected Travel Time(s),1651 (27:31)
Number of Trips,73563
Average Speed(mph),61.3
Average Travel Time(s),1505.5 (25:05)
Standard Deviation,443.5
15th Percentile Travel Time(s),1426 (23:46)
85th Percentile Travel Time(s),1676 (27:56)
95th Percentile Travel Time(s),2380 (39:40)

* - Values are estimates due to missing data.

Start Time,Average Speed(mph),Average Travel Time(s),Number of Trips
"12/14/2016 12:00:00 PM*",58.5,1577,1
"12/14/2016 12:15:00 PM*",62.8,1470,23
"12/14/2016 12:30:00 PM*",64.9,1421,23
"12/14/2016 12:45:00 PM*",61.9,1491,48
"12/14/2016 1:00:00 PM*",62.2,1483,26
"12/14/2016 1:15:00 PM*",63,1466,12
"12/14/2016 1:30:00 PM*",64.3,1436,33
"12/14/2016 1:45:00 PM*",63,1464,20
"12/14/2016 2:00:00 PM*",63.4,1455,26
"12/14/2016 2:15:00 PM*",64.1,1439,22
"12/14/2016 2:30:00 PM*",64.3,1435,19
"12/14/2016 2:45:00 PM*",64.3,1435,26
"12/14/2016 3:00:00 PM*",63.5,1454,28
"12/14/2016 3:15:00 PM*",59.6,1549,28
"12/14/2016 3:30:00 PM*",56.8,1625,28
"12/14/2016 3:45:00 PM*",50.6,1822,22
"12/14/2016 4:00:00 PM*",49.4,1867,37
"12/14/2016 4:15:00 PM*",50.4,1831,45
"12/14/2016 4:30:00 PM*",49,1884,28
"12/14/2016 4:45:00 PM*",49.6,1861,26
"12/14/2016 5:00:00 PM*",49.8,1852,21
"12/14/2016 5:15:00 PM*",46.9,1967,26
"12/14/2016 5:30:00 PM*",50.2,1838,16
"12/14/2016 5:45:00 PM*",55.7,1656,20
"12/14/2016 6:00:00 PM*",64.5,1430,22
"12/14/2016 6:15:00 PM*",63.8,1446,7
"12/14/2016 6:30:00 PM*",64.5,1431,15
"12/14/2016 6:45:00 PM*",65.3,1414,10
"12/14/2016 7:00:00 PM*",61.4,1504,10
"12/14/2016 7:15:00 PM*",65,1420,13
"12/14/2016 7:30:00 PM*",63.5,1454,15
"12/14/2016 7:45:00 PM*",63.6,1451,20
"12/14/2016 8:00:00 PM*",64.9,1421,13
"12/14/2016 8:15:00 PM*",63.6,1452,11
"12/14/2016 8:30:00 PM*",63.2,1459,12
"12/14/2016 8:45:00 PM*",62.7,1473,9
"12/14/2016 9:00:00 PM*",68.7,1344,8
"12/14/2016 9:15:00 PM*",65.4,1411,15
"12/14/2016 9:30:00 PM*",65.5,1410,9
"12/14/2016 9:45:00 PM*",60,1539,7
"12/14/2016 10:00:00 PM*",59.9,1542,2
"12/14/2016 10:15:00 PM*",64.9,1422,6
"12/14/2016 10:30:00 PM*",62.2,1485,5
"12/14/2016 10:45:00 PM*",60.5,1525,2
"12/14/2016 11:00:00 PM*",63.1,1462,6
"12/14/2016 11:15:00 PM*",64.6,1428,7
"12/14/2016 11:45:00 PM*",62.9,1468,8
"12/15/2016 12:00:00 AM*",63.6,1452,7
"12/15/2016 12:15:00 AM*",61,1513,5
"12/15/2016 12:30:00 AM*",58.4,1580,1
"12/15/2016 12:45:00 AM*",52.8,1747,1
"12/15/2016 1:00:00 AM*",66.6,1386,2
"12/15/2016 1:15:00 AM*",27.1,3400,1
"12/15/2016 1:30:00 AM*",61.2,1509,3
"12/15/2016 1:45:00 AM*",62,1488,3
"12/15/2016 2:00:00 AM*",60.3,1530,2
"12/15/2016 2:15:00 AM*",62.1,1487,2
"12/15/2016 2:45:00 AM*",58.7,1573,2
"12/15/2016 3:00:00 AM*",58.1,1587,1
"12/15/2016 3:15:00 AM*",59.4,1553,1
"12/15/2016 3:30:00 AM*",59.1,1561,3
"12/15/2016 3:45:00 AM*",58.8,1570,2
"12/15/2016 4:00:00 AM*",22.3,4135,1
"12/15/2016 4:15:00 AM*",59.5,1550,1
"12/15/2016 4:30:00 AM*",60.1,1536,2
"12/15/2016 4:45:00 AM*",58.8,1570,1
"12/15/2016 5:00:00 AM*",58.6,1575,4
"12/15/2016 10:45:00 AM*",29.6,3117,1
"12/15/2016 11:15:00 AM*",59.3,1556,2
"12/15/2016 11:30:00 AM*",20.6,4487,11
"12/15/2016 11:45:00 AM*",60,1538,6
"12/15/2016 12:00:00 PM*",37.2,2484,12
"12/15/2016 12:15:00 PM*",63.2,1461,29
"12/15/2016 12:30:00 PM*",64.7,1427,18
"12/15/2016 12:45:00 PM*",59.7,1546,19
"12/15/2016 1:00:00 PM*",53.5,1726,14
"12/15/2016 1:15:00 PM*",57.3,1611,26
"12/15/2016 1:30:00 PM*",56.7,1628,24
"12/15/2016 1:45:00 PM*",60.7,1521,21
"12/15/2016 2:00:00 PM*",61.4,1503,17
"12/15/2016 2:15:00 PM*",61,1512,28
"12/15/2016 2:30:00 PM*",62.1,1485,28
"12/15/2016 2:45:00 PM*",60.6,1524,35
"12/15/2016 3:00:00 PM*",52.8,1749,30
"12/15/2016 3:15:00 PM*",46.5,1986,36
"12/15/2016 3:30:00 PM*",40.6,2275,34
"12/15/2016 3:45:00 PM*",32.3,2858,34
"12/15/2016 4:00:00 PM*",29.2,3166,23
"12/15/2016 4:15:00 PM*",27.3,3383,27
"12/15/2016 4:30:00 PM*",25.9,3569,18
"12/15/2016 4:45:00 PM*",26.8,3443,10
"12/15/2016 5:00:00 PM*",28.7,3218,27
"12/15/2016 5:15:00 PM*",24.6,3746,22
"12/15/2016 5:30:00 PM*",31,2979,14
"12/15/2016 5:45:00 PM*",32.4,2845,20
"12/15/2016 6:00:00 PM*",35.7,2583,24
"12/15/2016 6:15:00 PM*",35.4,2607,18
"12/15/2016 6:30:00 PM*",42,2195,20
"12/15/2016 6:45:00 PM*",50.9,1814,22
"12/15/2016 7:00:00 PM*",59.6,1548,16
"12/15/2016 7:15:00 PM*",61.1,1510,16
"12/15/2016 7:30:00 PM*",58.8,1570,19
"12/15/2016 7:45:00 PM*",56.4,1635,8
"12/15/2016 8:00:00 PM*",60.3,1531,13
"12/15/2016 8:15:00 PM*",59.5,1550,6
"12/15/2016 8:30:00 PM*",54.5,1694,23
"12/15/2016 8:45:00 PM*",55.7,1657,4
"12/15/2016 9:00:00 PM*",55.5,1662,7
"12/16/2016 10:30:00 AM*",15.4,5982,2
"12/16/2016 10:45:00 AM",63.5,1453,12
"12/16/2016 11:00:00 AM",66.7,1383,21
"12/16/2016 11:15:00 AM",64.6,1430,23
"12/16/2016 11:30:00 AM",65.1,1417,25
"12/16/2016 11:45:00 AM",65.5,1410,27
"12/16/2016 12:00:00 PM",65.9,1400,24
"12/16/2016 12:15:00 PM",68.2,1354,38
"12/16/2016 12:30:00 PM",65.7,1405,38
"12/16/2016 12:45:00 PM",66.2,1395,36
"12/16/2016 1:00:00 PM",66.8,1381,28
"12/16/2016 1:15:00 PM",65.4,1412,24
"12/16/2016 1:30:00 PM*",63.7,1448,34
"12/16/2016 1:45:00 PM",66.2,1394,32
"12/16/2016 2:00:00 PM",63.5,1454,33
"12/16/2016 2:15:00 PM",64.5,1431,28
"12/16/2016 2:30:00 PM",67.8,1362,31
"12/16/2016 2:45:00 PM",60.4,1529,42
"12/16/2016 3:00:00 PM*",51.5,1793,42
"12/16/2016 3:15:00 PM*",40.4,2285,32
"12/16/2016 3:30:00 PM*",33.1,2792,20
"12/16/2016 3:45:00 PM*",31.1,2967,22
"12/16/2016 4:00:00 PM*",34,2714,26
"12/16/2016 4:15:00 PM*",33.1,2787,39
"12/16/2016 4:30:00 PM*",33,2798,28
"12/16/2016 4:45:00 PM*",31.2,2961,23
"12/16/2016 5:00:00 PM*",33,2795,18
"12/16/2016 5:15:00 PM*",35.3,2615,16
"12/16/2016 5:30:00 PM*",36,2563,21
"12/16/2016 5:45:00 PM*",37.8,2439,20
"12/16/2016 6:00:00 PM*",43.4,2126,32
"12/16/2016 6:15:00 PM*",48.3,1910,23
"12/16/2016 6:30:00 PM*",53.7,1719,26
"12/16/2016 6:45:00 PM*",62,1489,28
"12/16/2016 7:00:00 PM*",65,1421,25
"12/16/2016 7:15:00 PM*",64.6,1428,19
"12/16/2016 7:30:00 PM*",65,1419,25
"12/16/2016 7:45:00 PM*",64.4,1434,17
"12/16/2016 8:00:00 PM*",63.5,1453,19
"12/16/2016 8:15:00 PM*",66.4,1390,16
"12/16/2016 8:30:00 PM*",62.9,1467,17
"12/16/2016 8:45:00 PM*",63.7,1449,17
"12/16/2016 9:00:00 PM*",64.6,1429,18
"12/16/2016 9:15:00 PM*",63.5,1454,15
"12/16/2016 9:30:00 PM*",65.4,1412,11
"12/16/2016 9:45:00 PM*",61.6,1498,17
"12/16/2016 10:00:00 PM*",62.3,1482,17
"12/16/2016 10:15:00 PM*",64.9,1421,11
"12/16/2016 10:30:00 PM*",64.5,1432,3
"12/16/2016 10:45:00 PM*",65.6,1407,8
"12/16/2016 11:00:00 PM*",62.7,1472,9
"12/16/2016 11:15:00 PM*",66.8,1381,9
"12/16/2016 11:30:00 PM*",64.1,1439,8
"12/16/2016 11:45:00 PM*",42.3,2179,3
"12/17/2016 12:00:00 AM*",65.2,1415,5
"12/17/2016 12:15:00 AM*",65.2,1415,6
"12/17/2016 12:30:00 AM*",59.7,1547,2
"12/17/2016 12:45:00 AM*",62.7,1473,5
"12/17/2016 1:00:00 AM*",56.6,1630,1
"12/17/2016 1:15:00 AM*",63.2,1460,5
"12/17/2016 1:30:00 AM*",62,1488,6
"12/17/2016 1:45:00 AM*",57.5,1606,4
"12/17/2016 2:00:00 AM*",31,2978,3
"12/17/2016 2:15:00 AM*",62.8,1469,3
"12/17/2016 2:30:00 AM*",61,1514,2
"12/17/2016 3:00:00 AM*",65.3,1414,4
"12/17/2016 3:45:00 AM*",28.3,3258,2
"12/17/2016 4:00:00 AM*",58.3,1582,2
"12/17/2016 4:15:00 AM*",57.3,1611,1
"12/17/2016 4:30:00 AM*",56.6,1629,1
"12/17/2016 5:00:00 AM*",52.3,1763,1
"12/17/2016 5:15:00 AM*",58,1591,3
"12/17/2016 6:00:00 AM*",58.6,1576,1
"12/17/2016 6:15:00 AM*",26.6,3469,1
"12/17/2016 6:30:00 AM*",53,1742,4
"12/17/2016 6:45:00 AM*",58.3,1583,2
"12/17/2016 7:00:00 AM*",57.9,1595,3
"12/17/2016 7:15:00 AM*",57,1619,1
"12/17/2016 7:30:00 AM*",55.8,1653,3
"12/17/2016 7:45:00 AM*",42.2,2186,3
"12/17/2016 8:00:00 AM*",57.2,1614,3
"12/19/2016 11:30:00 AM*",59.3,1557,10
"12/19/2016 11:45:00 AM*",58.5,1579,16
"12/19/2016 12:00:00 PM*",59,1564,18
"12/19/2016 12:15:00 PM*",59.7,1547,7
"12/19/2016 12:30:00 PM*",59,1563,11
"12/19/2016 12:45:00 PM*",59.4,1555,10
"12/19/2016 1:00:00 PM*",59.1,1562,7
"12/19/2016 1:15:00 PM*",58.6,1574,12
"12/19/2016 1:30:00 PM*",59.3,1556,12
"12/19/2016 1:45:00 PM*",59.3,1556,6
"12/19/2016 2:00:00 PM*",59.9,1540,7
"12/19/2016 2:15:00 PM*",59.4,1554,18
"12/19/2016 2:30:00 PM*",59.9,1542,12
"12/19/2016 2:45:00 PM*",59.9,1541,21
"12/19/2016 3:00:00 PM*",59.6,1548,25
"12/19/2016 3:15:00 PM*",59,1563,8
"12/19/2016 3:30:00 PM*",55.9,1651,14
"12/19/2016 3:45:00 PM*",51.5,1793,19
"12/19/2016 4:00:00 PM*",50.6,1823,10
"12/19/2016 4:15:00 PM*",47.6,1939,7
"12/19/2016 4:30:00 PM*",46.3,1992,14
"12/19/2016 4:45:00 PM*",45.6,2023,8
"12/19/2016 5:00:00 PM*",45.4,2033,11
"12/19/2016 5:15:00 PM*",44.5,2074,9
"12/19/2016 5:30:00 PM*",46.7,1976,5
"12/19/2016 5:45:00 PM*",48.7,1893,11
"12/19/2016 6:00:00 PM*",49.9,1848,9
"12/19/2016 6:15:00 PM*",59.2,1560,8
"12/19/2016 6:30:00 PM*",59.3,1556,4
"12/19/2016 6:45:00 PM*",59.6,1548,9
"12/19/2016 7:00:00 PM*",59.2,1560,9
"12/19/2016 7:15:00 PM*",59.3,1555,6
"12/19/2016 7:30:00 PM*",58.7,1571,4
"12/19/2016 7:45:00 PM*",53.8,1714,3
"12/19/2016 8:00:00 PM*",59.3,1556,1
"12/19/2016 8:15:00 PM*",58.7,1571,5
"12/19/2016 8:30:00 PM*",58.5,1577,4
"12/19/2016 8:45:00 PM*",59.2,1558,4
"12/19/2016 9:00:00 PM*",60.1,1536,1
"12/19/2016 9:30:00 PM*",59.3,1555,2
"12/19/2016 9:45:00 PM*",59.5,1550,3
"12/19/2016 10:00:00 PM*",60.2,1534,1
"12/19/2016 10:15:00 PM*",58.9,1566,2
"12/19/2016 10:30:00 PM*",59.9,1541,4
"12/19/2016 10:45:00 PM*",59.9,1540,1
"12/19/2016 11:00:00 PM*",58.8,1570,2
"12/19/2016 11:15:00 PM*",59,1563,5
"12/19/2016 11:30:00 PM*",58.3,1584,2
"12/20/2016 12:00:00 AM*",58,1591,3
"12/20/2016 12:15:00 AM*",57.8,1596,1
"12/20/2016 12:45:00 AM*",59.8,1542,1
"12/20/2016 1:00:00 AM*",35.9,2572,2
"12/20/2016 1:15:00 AM*",58,1590,1
"12/20/2016 1:30:00 AM*",59.6,1548,2
"12/20/2016 1:45:00 AM*",58.7,1573,1
"12/20/2016 9:30:00 AM*",22.2,4148,3
"12/20/2016 9:45:00 AM*",29,3179,1
"12/20/2016 10:00:00 AM*",36,2560,6
"12/20/2016 10:15:00 AM*",59.1,1563,8
"12/20/2016 10:30:00 AM*",59.5,1551,13
"12/20/2016 10:45:00 AM*",26.4,3494,11
"12/20/2016 11:00:00 AM*",66,1399,9
"12/20/2016 11:15:00 AM*",62.6,1473,26
"12/20/2016 11:30:00 AM*",63.1,1463,11
"12/20/2016 11:45:00 AM*",64.1,1439,20
"12/20/2016 12:00:00 PM*",63.4,1456,26
"12/20/2016 12:15:00 PM*",63.6,1450,22
"12/20/2016 12:30:00 PM*",62.1,1487,19
"12/20/2016 12:45:00 PM*",61.9,1490,10
"12/20/2016 1:00:00 PM*",62.9,1466,28
"12/20/2016 1:15:00 PM*",61.3,1505,21
"12/20/2016 1:30:00 PM*",64.8,1424,22
"12/20/2016 1:45:00 PM*",62.1,1485,26
"12/20/2016 2:00:00 PM*",63.5,1454,21
"12/20/2016 2:15:00 PM*",65.3,1413,27
"12/20/2016 2:30:00 PM*",65.3,1413,33
"12/20/2016 2:45:00 PM*",65.2,1416,39
"12/20/2016 3:00:00 PM*",62,1489,30
"12/20/2016 3:15:00 PM*",53.7,1719,42
"12/20/2016 3:30:00 PM*",48,1923,29
"12/20/2016 3:45:00 PM*",44.8,2058,25
"12/20/2016 4:00:00 PM*",38.7,2384,25
"12/20/2016 4:15:00 PM*",36.6,2523,29
"12/20/2016 4:30:00 PM*",35,2634,17
"12/20/2016 4:45:00 PM*",29.3,3145,13
"12/20/2016 5:00:00 PM*",30.4,3038,13
"12/20/2016 5:15:00 PM*",25.8,3574,21
"12/20/2016 5:30:00 PM*",30.4,3036,19
"12/20/2016 5:45:00 PM*",39.3,2350,22
"12/20/2016 6:00:00 PM*",44.6,2068,7
"12/20/2016 6:15:00 PM*",52.9,1743,26
"12/20/2016 6:30:00 PM*",61.7,1496,15
"12/20/2016 6:45:00 PM*",63,1466,13
"12/20/2016 7:00:00 PM*",64.3,1436,10
"12/20/2016 7:15:00 PM*",51.6,1790,8
"12/20/2016 7:30:00 PM*",65.2,1416,8
"12/20/2016 7:45:00 PM*",63.8,1446,14
"12/20/2016 8:00:00 PM*",64.8,1423,13
"12/20/2016 8:15:00 PM*",63.9,1445,16
"12/20/2016 8:30:00 PM*",64.8,1423,10
"12/20/2016 8:45:00 PM*",61.3,1506,3
"12/20/2016 9:00:00 PM*",66,1398,7
"12/20/2016 9:15:00 PM*",75.8,1217,4
"12/20/2016 9:30:00 PM*",59.2,1558,2
"12/20/2016 9:45:00 PM*",59,1565,4
"12/20/2016 10:00:00 PM*",60.5,1526,1
"12/20/2016 10:15:00 PM*",60,1537,2
"12/20/2016 10:30:00 PM*",59,1564,5
"12/20/2016 10:45:00 PM*",58.7,1571,3
"12/20/2016 11:00:00 PM*",59.5,1552,1
"12/20/2016 11:15:00 PM*",59,1564,2
"12/20/2016 11:30:00 PM*",57.9,1593,4
"12/21/2016 12:00:00 AM*",58.4,1580,4
"12/21/2016 12:15:00 AM*",59.1,1562,1
"12/21/2016 12:30:00 AM*",57.5,1604,1
"12/21/2016 1:00:00 AM*",30.9,2989,1
"12/21/2016 1:15:00 AM*",59.5,1550,1
"12/21/2016 1:30:00 AM*",58.9,1568,2
"12/21/2016 1:45:00 AM*",59.6,1549,2
"12/21/2016 2:15:00 AM*",60,1539,1
"12/21/2016 2:30:00 AM*",57.9,1595,1
"12/21/2016 2:45:00 AM*",19.7,4687,1
"12/21/2016 3:00:00 AM*",58.9,1567,1
"12/21/2016 11:45:00 AM*",20.8,4442,1
"12/21/2016 12:15:00 PM*",25.1,3679,1
"12/21/2016 12:30:00 PM*",41.3,2237,3
"12/21/2016 12:45:00 PM*",59,1565,12
"12/21/2016 1:00:00 PM*",45.7,2019,9
"12/21/2016 1:15:00 PM*",64.2,1438,16
"12/21/2016 1:30:00 PM*",63.9,1445,26
"12/21/2016 1:45:00 PM*",63.6,1452,22
"12/21/2016 2:00:00 PM*",63.1,1463,19
"12/21/2016 2:15:00 PM*",64.5,1430,22
"12/21/2016 2:30:00 PM*",65.2,1415,26
"12/21/2016 2:45:00 PM*",63.6,1451,28
"12/21/2016 3:00:00 PM*",59,1565,43
"12/21/2016 3:15:00 PM*",51,1811,40
"12/21/2016 3:30:00 PM*",40.7,2269,28
"12/21/2016 3:45:00 PM*",35,2640,26
"12/21/2016 4:00:00 PM*",36.1,2556,34
"12/21/2016 4:15:00 PM*",30.9,2982,26
"12/21/2016 4:30:00 PM*",27.8,3318,21
"12/21/2016 4:45:00 PM*",30.1,3068,16
"12/21/2016 5:00:00 PM*",31.5,2934,18
"12/21/2016 5:15:00 PM*",35.7,2589,22
"12/21/2016 5:30:00 PM*",37.7,2445,24
"12/21/2016 5:45:00 PM*",45,2053,15
"12/21/2016 6:00:00 PM*",45.8,2014,14
"12/21/2016 6:15:00 PM*",50.2,1837,26
"12/21/2016 6:30:00 PM*",56.5,1633,18
"12/21/2016 6:45:00 PM*",62.8,1469,23
"12/21/2016 7:00:00 PM*",63.8,1448,11
"12/21/2016 7:15:00 PM*",63.3,1458,14
"12/21/2016 7:30:00 PM*",65.5,1410,9
"12/21/2016 7:45:00 PM*",63.2,1461,16
"12/21/2016 8:00:00 PM*",64.6,1428,5
"12/21/2016 8:15:00 PM*",64,1441,9
"12/21/2016 8:30:00 PM*",62.9,1467,18
"12/21/2016 8:45:00 PM*",64.8,1425,13
"12/21/2016 9:00:00 PM*",63.9,1445,11
"12/21/2016 9:15:00 PM*",66.5,1388,5
"12/21/2016 9:30:00 PM*",63.3,1459,7
"12/21/2016 9:45:00 PM*",62.3,1481,6
"12/21/2016 10:00:00 PM*",63.5,1453,10
"12/21/2016 10:15:00 PM*",60.3,1531,3
"12/21/2016 10:30:00 PM*",64.8,1424,11
"12/21/2016 10:45:00 PM*",63.7,1448,8
"12/21/2016 11:00:00 PM*",64.4,1433,4
"12/21/2016 11:15:00 PM*",58.6,1574,5
"12/21/2016 11:30:00 PM*",60.7,1521,5
"12/21/2016 11:45:00 PM*",64.4,1433,11
"12/22/2016 12:00:00 AM*",66.1,1397,9
"12/22/2016 12:15:00 AM*",66.6,1387,4
"12/22/2016 12:30:00 AM*",60.1,1536,2
"12/22/2016 1:00:00 AM*",61.7,1496,4
"12/22/2016 1:15:00 AM*",58.7,1573,1
"12/22/2016 1:45:00 AM*",38.5,2399,2
"12/22/2016 2:00:00 AM*",58.9,1567,3
"12/22/2016 2:15:00 AM*",57.5,1604,1
"12/22/2016 2:30:00 AM*",59.2,1558,1
"12/22/2016 2:45:00 AM*",58.6,1575,3
"12/22/2016 3:45:00 AM*",59,1564,1
"12/22/2016 4:00:00 AM*",58.9,1568,1
"12/22/2016 4:15:00 AM*",19.5,4733,2
"12/22/2016 4:30:00 AM*",59.2,1558,3
"12/22/2016 5:00:00 AM*",59.6,1549,2
"12/22/2016 5:15:00 AM*",58.3,1583,3
"12/22/2016 5:30:00 AM*",58.5,1578,3
"12/22/2016 5:45:00 AM*",59,1563,5
"12/22/2016 6:00:00 AM*",58.9,1567,7
"12/22/2016 6:15:00 AM*",57.8,1596,7
"12/22/2016 6:30:00 AM*",57.8,1598,10
"12/22/2016 6:45:00 AM*",57.4,1608,10
"12/22/2016 7:00:00 AM*",57.6,1601,7
"12/22/2016 7:15:00 AM*",57.7,1598,10
"12/22/2016 7:30:00 AM*",58.5,1578,16
"12/22/2016 7:45:00 AM*",58.6,1576,15
"12/22/2016 8:00:00 AM*",58.9,1568,19
"12/22/2016 8:15:00 AM*",58.4,1579,14
"12/22/2016 8:30:00 AM*",59.5,1550,4
"12/23/2016 12:15:00 PM*",24.6,3751,1
"12/23/2016 12:30:00 PM*",24.4,3781,1
"12/23/2016 12:45:00 PM*",61.8,1494,1
"12/23/2016 1:00:00 PM*",60.2,1533,16
"12/23/2016 1:15:00 PM*",63.6,1451,28
"12/23/2016 1:30:00 PM*",63.2,1459,26
"12/23/2016 1:45:00 PM*",62.9,1468,24
"12/23/2016 2:00:00 PM*",56.2,1642,30
"12/23/2016 2:15:00 PM*",55.4,1666,24
"12/23/2016 2:30:00 PM*",53.3,1732,34
"12/23/2016 2:45:00 PM*",51,1808,20
"12/23/2016 3:00:00 PM*",48.5,1904,43
"12/23/2016 3:15:00 PM*",46,2004,18
"12/23/2016 3:30:00 PM*",42.5,2171,28
"12/23/2016 3:45:00 PM*",46.7,1977,22
"12/23/2016 4:00:00 PM*",45.8,2016,25
"12/23/2016 4:15:00 PM*",48.1,1917,29
"12/23/2016 4:30:00 PM*",52.7,1751,9
"12/23/2016 4:45:00 PM*",57.8,1596,12
"12/23/2016 5:00:00 PM*",63.6,1452,23
"12/23/2016 5:15:00 PM*",63.5,1453,18
"12/23/2016 5:30:00 PM*",65,1420,21
"12/23/2016 5:45:00 PM*",62.2,1485,20
"12/23/2016 6:00:00 PM*",65.4,1412,21
"12/23/2016 6:15:00 PM*",64,1443,31
"12/23/2016 6:30:00 PM*",59.7,1545,7
"12/23/2016 6:45:00 PM*",65.8,1402,16
"12/23/2016 7:00:00 PM*",62.1,1487,14
"12/23/2016 7:15:00 PM*",65.1,1418,17
"12/23/2016 7:30:00 PM*",64.2,1437,14
"12/23/2016 7:45:00 PM*",62.9,1468,15
"12/23/2016 8:00:00 PM*",62.3,1482,15
"12/23/2016 8:15:00 PM*",63.6,1450,9
"12/23/2016 8:30:00 PM*",63.9,1445,13
"12/23/2016 8:45:00 PM*",63.7,1450,13
"12/23/2016 9:00:00 PM*",64.6,1428,19
"12/23/2016 9:15:00 PM*",62.6,1473,12
"12/23/2016 9:30:00 PM*",63.3,1458,7
"12/23/2016 9:45:00 PM*",64.3,1436,6
"12/23/2016 10:00:00 PM*",63.3,1457,7
"12/23/2016 10:15:00 PM*",34.3,2694,4
"12/23/2016 10:30:00 PM*",63.3,1457,8
"12/23/2016 10:45:00 PM*",67.1,1376,4
"12/23/2016 11:00:00 PM*",64,1443,12
"12/23/2016 11:15:00 PM*",63.7,1450,7
"12/23/2016 11:30:00 PM*",65,1420,9
"12/23/2016 11:45:00 PM*",65.9,1401,7
"12/24/2016 12:00:00 AM*",58.5,1577,1
"12/24/2016 12:15:00 AM*",60,1539,4
"12/24/2016 12:30:00 AM*",61.9,1492,3
"12/24/2016 12:45:00 AM*",51.5,1792,1
"12/24/2016 1:00:00 AM*",68.4,1349,2
"12/24/2016 1:30:00 AM*",59.3,1555,1
"12/24/2016 1:45:00 AM*",26.4,3498,1
"12/24/2016 2:00:00 AM*",59.3,1556,2
"12/24/2016 2:30:00 AM*",59.4,1553,1
"12/24/2016 3:15:00 AM*",59.7,1546,3
"12/24/2016 3:30:00 AM*",60.1,1536,1
"12/24/2016 3:45:00 AM*",58.7,1571,1
"12/24/2016 4:00:00 AM*",44.3,2084,2
"12/24/2016 4:45:00 AM*",59.3,1557,1
"12/24/2016 5:00:00 AM*",58.2,1585,2
"12/24/2016 5:15:00 AM*",54.9,1681,2
"12/24/2016 5:30:00 AM*",29.6,3121,1
"12/24/2016 6:00:00 AM*",60,1538,1
"12/24/2016 6:15:00 AM*",58.5,1577,3
"12/24/2016 6:30:00 AM*",59.2,1559,2
"12/24/2016 6:45:00 AM*",60.4,1528,1
"12/24/2016 7:15:00 AM*",59.8,1543,3
"12/24/2016 7:30:00 AM*",47.8,1930,2
"12/24/2016 7:45:00 AM*",59,1563,2
"12/25/2016 12:00:00 PM*",40.9,2258,1
"12/25/2016 12:15:00 PM*",60.5,1526,2
"12/25/2016 12:30:00 PM*",64.6,1429,11
"12/25/2016 12:45:00 PM*",65.8,1404,20
"12/25/2016 1:00:00 PM*",65.3,1413,18
"12/25/2016 1:15:00 PM*",65.5,1409,16
"12/25/2016 1:30:00 PM*",66.9,1380,21
"12/25/2016 1:45:00 PM*",66.3,1392,11
"12/25/2016 2:00:00 PM*",64.5,1431,19
"12/25/2016 2:15:00 PM*",67.3,1372,8
"12/25/2016 2:30:00 PM*",66,1398,7
"12/25/2016 2:45:00 PM*",67.1,1376,12
"12/25/2016 3:00:00 PM*",66,1399,14
"12/25/2016 3:15:00 PM*",67.6,1366,10
"12/25/2016 3:30:00 PM*",67,1377,13
"12/25/2016 3:45:00 PM*",65.3,1413,19
"12/25/2016 4:00:00 PM*",65.7,1404,18
"12/25/2016 4:15:00 PM*",63.6,1450,13
"12/25/2016 4:30:00 PM*",65.9,1401,16
"12/25/2016 4:45:00 PM*",62.9,1467,12
"12/25/2016 5:00:00 PM*",66.7,1383,19
"12/25/2016 5:15:00 PM*",64.9,1421,12
"12/25/2016 5:30:00 PM*",63.3,1457,24
"12/25/2016 5:45:00 PM*",62.1,1487,5
"12/25/2016 6:00:00 PM*",65.9,1401,16
"12/25/2016 6:15:00 PM*",63.1,1462,15
"12/25/2016 6:30:00 PM*",65.4,1410,15
"12/25/2016 6:45:00 PM*",63.5,1454,18
"12/25/2016 7:00:00 PM*",65.1,1418,26
"12/25/2016 7:15:00 PM*",65.4,1411,9
"12/25/2016 7:30:00 PM*",62.9,1467,18
"12/25/2016 7:45:00 PM*",65.1,1417,7
"12/25/2016 8:00:00 PM*",66.1,1396,17
"12/25/2016 8:15:00 PM*",66.3,1393,7
"12/25/2016 8:30:00 PM*",64.9,1422,11
"12/25/2016 8:45:00 PM*",65.1,1417,6
"12/25/2016 9:00:00 PM*",63.7,1450,16
"12/25/2016 9:15:00 PM*",59.4,1553,13
"12/25/2016 9:30:00 PM*",61.9,1490,9
"12/25/2016 9:45:00 PM*",63.6,1450,10
"12/25/2016 10:00:00 PM*",39.3,2351,2
"12/25/2016 10:15:00 PM*",57,1619,5
"12/25/2016 10:30:00 PM*",60,1537,3
"12/25/2016 10:45:00 PM*",66,1399,5
"12/25/2016 11:00:00 PM*",65.3,1413,5
"12/25/2016 11:15:00 PM*",58.8,1569,1
"12/25/2016 11:30:00 PM*",59.9,1540,1
"12/25/2016 11:45:00 PM*",65.1,1417,7
"12/26/2016 12:00:00 AM*",59.7,1547,1
"12/26/2016 12:15:00 AM*",63.1,1463,4
"12/26/2016 1:00:00 AM*",59.7,1546,1
"12/26/2016 1:15:00 AM*",60.2,1534,1
"12/26/2016 1:30:00 AM*",60.2,1534,1
